row,uri,label,resource,dbpl,score,combined,editdist,altLabel,definition
601,http://purl.dataone.org/odo/ECSO_00000326,Bicarbonate,http://dbpedia.org/resource/Bicarbonate,Bicarbonate,1.3862944,13.862944,0,Hydrogencarbonate,"In inorganic chemistry, bicarbonate (IUPAC-recommended nomenclature: hydrogen carbonate) is an intermediate form in the deprotonation of carbonic acid. It is a polyatomic anion with the chemical formula HCO3−.Bicarbonate serves a crucial biochemical role in the physiological pH buffering system.The term ""bicarbonate"" was coined in 1814 by the English chemist William Hyde Wollaston."
600,http://purl.dataone.org/odo/ECSO_00000326,Bicarbonate,http://dbpedia.org/resource/Bicarbonate,Bicarbonate,1.3862944,13.862944,0,Hydrogen carbonate,"In inorganic chemistry, bicarbonate (IUPAC-recommended nomenclature: hydrogen carbonate) is an intermediate form in the deprotonation of carbonic acid. It is a polyatomic anion with the chemical formula HCO3−.Bicarbonate serves a crucial biochemical role in the physiological pH buffering system.The term ""bicarbonate"" was coined in 1814 by the English chemist William Hyde Wollaston."
599,http://purl.dataone.org/odo/ECSO_00000326,Bicarbonate,http://dbpedia.org/resource/Bicarbonate,Bicarbonate,1.3862944,13.862944,0,Hydrogen Carbonate,"In inorganic chemistry, bicarbonate (IUPAC-recommended nomenclature: hydrogen carbonate) is an intermediate form in the deprotonation of carbonic acid. It is a polyatomic anion with the chemical formula HCO3−.Bicarbonate serves a crucial biochemical role in the physiological pH buffering system.The term ""bicarbonate"" was coined in 1814 by the English chemist William Hyde Wollaston."
598,http://purl.dataone.org/odo/ECSO_00000326,Bicarbonate,http://dbpedia.org/resource/Bicarbonate,Bicarbonate,1.3862944,13.862944,0,Bicarbonato,"In inorganic chemistry, bicarbonate (IUPAC-recommended nomenclature: hydrogen carbonate) is an intermediate form in the deprotonation of carbonic acid. It is a polyatomic anion with the chemical formula HCO3−.Bicarbonate serves a crucial biochemical role in the physiological pH buffering system.The term ""bicarbonate"" was coined in 1814 by the English chemist William Hyde Wollaston."
597,http://purl.dataone.org/odo/ECSO_00000326,Bicarbonate,http://dbpedia.org/resource/Bicarbonate,Bicarbonate,1.3862944,13.862944,0,Wodorowęglany,"In inorganic chemistry, bicarbonate (IUPAC-recommended nomenclature: hydrogen carbonate) is an intermediate form in the deprotonation of carbonic acid. It is a polyatomic anion with the chemical formula HCO3−.Bicarbonate serves a crucial biochemical role in the physiological pH buffering system.The term ""bicarbonate"" was coined in 1814 by the English chemist William Hyde Wollaston."
596,http://purl.dataone.org/odo/ECSO_00000326,Bicarbonate,http://dbpedia.org/resource/Bicarbonate,Bicarbonate,1.3862944,13.862944,0,炭酸水素塩,"In inorganic chemistry, bicarbonate (IUPAC-recommended nomenclature: hydrogen carbonate) is an intermediate form in the deprotonation of carbonic acid. It is a polyatomic anion with the chemical formula HCO3−.Bicarbonate serves a crucial biochemical role in the physiological pH buffering system.The term ""bicarbonate"" was coined in 1814 by the English chemist William Hyde Wollaston."
595,http://purl.dataone.org/odo/ECSO_00000326,Bicarbonate,http://dbpedia.org/resource/Bicarbonate,Bicarbonate,1.3862944,13.862944,0,Гидрокарбонаты,"In inorganic chemistry, bicarbonate (IUPAC-recommended nomenclature: hydrogen carbonate) is an intermediate form in the deprotonation of carbonic acid. It is a polyatomic anion with the chemical formula HCO3−.Bicarbonate serves a crucial biochemical role in the physiological pH buffering system.The term ""bicarbonate"" was coined in 1814 by the English chemist William Hyde Wollaston."
594,http://purl.dataone.org/odo/ECSO_00000326,Bicarbonate,http://dbpedia.org/resource/Bicarbonate,Bicarbonate,1.3862944,13.862944,0,Bicarb,"In inorganic chemistry, bicarbonate (IUPAC-recommended nomenclature: hydrogen carbonate) is an intermediate form in the deprotonation of carbonic acid. It is a polyatomic anion with the chemical formula HCO3−.Bicarbonate serves a crucial biochemical role in the physiological pH buffering system.The term ""bicarbonate"" was coined in 1814 by the English chemist William Hyde Wollaston."
593,http://purl.dataone.org/odo/ECSO_00000326,Bicarbonate,http://dbpedia.org/resource/Bicarbonate,Bicarbonate,1.3862944,13.862944,0,碳酸氢盐,"In inorganic chemistry, bicarbonate (IUPAC-recommended nomenclature: hydrogen carbonate) is an intermediate form in the deprotonation of carbonic acid. It is a polyatomic anion with the chemical formula HCO3−.Bicarbonate serves a crucial biochemical role in the physiological pH buffering system.The term ""bicarbonate"" was coined in 1814 by the English chemist William Hyde Wollaston."
592,http://purl.dataone.org/odo/ECSO_00000326,Bicarbonate,http://dbpedia.org/resource/Bicarbonate,Bicarbonate,1.3862944,13.862944,0,Bicarbonato,"In inorganic chemistry, bicarbonate (IUPAC-recommended nomenclature: hydrogen carbonate) is an intermediate form in the deprotonation of carbonic acid. It is a polyatomic anion with the chemical formula HCO3−.Bicarbonate serves a crucial biochemical role in the physiological pH buffering system.The term ""bicarbonate"" was coined in 1814 by the English chemist William Hyde Wollaston."
591,http://purl.dataone.org/odo/ECSO_00000326,Bicarbonate,http://dbpedia.org/resource/Bicarbonate,Bicarbonate,1.3862944,13.862944,0,Hydrogen-carbonate,"In inorganic chemistry, bicarbonate (IUPAC-recommended nomenclature: hydrogen carbonate) is an intermediate form in the deprotonation of carbonic acid. It is a polyatomic anion with the chemical formula HCO3−.Bicarbonate serves a crucial biochemical role in the physiological pH buffering system.The term ""bicarbonate"" was coined in 1814 by the English chemist William Hyde Wollaston."
590,http://purl.dataone.org/odo/ECSO_00000326,Bicarbonate,http://dbpedia.org/resource/Bicarbonate,Bicarbonate,1.3862944,13.862944,0,HCO3-,"In inorganic chemistry, bicarbonate (IUPAC-recommended nomenclature: hydrogen carbonate) is an intermediate form in the deprotonation of carbonic acid. It is a polyatomic anion with the chemical formula HCO3−.Bicarbonate serves a crucial biochemical role in the physiological pH buffering system.The term ""bicarbonate"" was coined in 1814 by the English chemist William Hyde Wollaston."
589,http://purl.dataone.org/odo/ECSO_00000326,Bicarbonate,http://dbpedia.org/resource/Bicarbonate,Bicarbonate,1.3862944,13.862944,0,Hydrogencarbonates,"In inorganic chemistry, bicarbonate (IUPAC-recommended nomenclature: hydrogen carbonate) is an intermediate form in the deprotonation of carbonic acid. It is a polyatomic anion with the chemical formula HCO3−.Bicarbonate serves a crucial biochemical role in the physiological pH buffering system.The term ""bicarbonate"" was coined in 1814 by the English chemist William Hyde Wollaston."
